451	159	145	93	#9F915D
4515	181	162	104	#B5A268
452	179	167	125	#B3A77D
4525	199	182	131	#C7B683
453	195	186	152	#C3BA98
4535	209	195	146	#D1C392
454	205	196	166	#CDC4A6
4545	214	202	158	#D6CA9E
455	108	90	35	#6C5A23
456	165	141	40	#A58D28
457	186	156	19	#BA9C13
458	219	197	84	#DBC554
459	224	204	97	#E0CC61
460	231	214	126	#E7D67E
461	236	222	151	#ECDE97
462	94	69	42	#5E452A
4625	81	43	28	#512B1C
463	119	77	39	#774D27
4635	151	95	53	#975F35
464	143	89	39	#8F5927
4645	176	124	87	#B07C57
465	189	149	90	#BD955A
4655	193	147	114	#C19372
466	202	169	118	#CAA976
4665	206	167	135	#CEA787
467	214	186	139	#D6BA8B
4675	222	191	164	#DEBFA4
468	223	201	162	#DFC9A2
4685	225	197	172	#E1C5AC
469	107	63	34	#6B3F22
4695	93	51	38	#5D3326
470	167	89	40	#A75928
4705	129	76	58	#814C3A
471	188	97	35	#BC6123
4715	153	106	87	#996A57
472	231	157	108	#E79D6C
4725	178	136	119	#B28877
473	245	190	153	#F5BE99
4735	195	162	145	#C3A291
474	244	198	166	#F4C6A6
4745	207	180	167	#CFB4A7
475	244	207	178	#F4CFB2
4755	218	194	182	#DAC2B6
476	81	53	40	#513528
477	102	58	42	#663A2A
478	117	61	41	#753D29
479	174	127	101	#AE7F65
480	201	167	145	#C9A791
481	214	185	167	#D6B9A7
482	222	199	182	#DEC7B6
483	104	47	36	#682F24
484	159	49	34	#9F3122
485	226	35	26	#E2231A
486	239	143	122	#EF8F7A
487	240	166	147	#F0A693
488	241	184	168	#F1B8A8
489	240	194	178	#F0C2B2
490	94	41	42	#5E292A
491	129	48	51	#813033
492	147	50	53	#933235
493	222	135	151	#DE8797
494	236	162	176	#ECA2B0
495	244	189	198	#F4BDC6
496	244	198	206	#F4C6CE
497	82	48	44	#52302C
4975	65	31	31	#411F1F
498	106	56	51	#6A3833
4985	137	75	81	#894B51
499	122	63	56	#7A3F38
4995	157	97	103	#9D6167
500	200	134	140	#C8868C
5005	178	123	128	#B27B80
501	220	165	171	#DCA5AB
5015	205	161	165	#CDA1A5
502	230	187	192	#E6BBC0
5025	221	183	187	#DDB7BB
503	235	196	198	#EBC4C6
5035	225	194	193	#E1C2C1
504	87	41	48	#572930
505	112	45	61	#702D3D
506	135	53	76	#87354C
507	216	145	168	#D891A8
508	230	169	184	#E6A9B8
509	235	179	195	#EBB3C3
510	237	190	200	#EDBEC8
511	99	44	79	#632C4F
5115	83	41	67	#532943
512	133	49	117	#853175
5125	109	58	93	#6D3A5D
513	148	52	140	#94348C
5135	129	83	116	#815374
514	214	139	198	#D68BC6
5145	158	118	145	#9E7691
515	228	172	213	#E4ACD5
5155	193	164	183	#C1A4B7
516	233	190	219	#E9BEDB
5165	212	191	204	#D4BFCC
517	237	197	222	#EDC5DE
5175	218	198	206	#DAC6CE
518	77	46	71	#4D2E47
5185	76	48	64	#4C3040
519	91	48	93	#5B305D
5195	104	68	88	#684458
520	102	46	107	#662E6B
5205	136	99	120	#886378
521	168	126	177	#A87EB1
5215	176	149	165	#B095A5
522	189	155	196	#BD9BC4
5225	200	175	187	#C8AFBB
523	204	176	207	#CCB0CF
5235	210	189	198	#D2BDC6
524	215	194	214	#D7C2D6
5245	221	205	210	#DDCDD2
525	89	43	94	#592B5E
5255	30	25	51	#1E1933
526	116	47	138	#742F8A
5265	64	57	95	#40395F
527	132	48	166	#8430A6
5275	90	83	119	#5A5377
528	186	128	208	#BA80D0
5285	142	136	163	#8E88A3
529	206	161	220	#CEA1DC
5295	180	175	195	#B4AFC3
530	218	183	226	#DAB7E2
5305	199	195	209	#C7C3D1
531	226	199	230	#E2C7E6
5315	218	214	222	#DAD6DE
532	28	30	41	#1C1E29
533	33	40	68	#212844
534	30	52	93	#1E345D
535	142	158	188	#8E9EBC
536	162	177	200	#A2B1C8
537	187	198	214	#BBC6D6
538	198	207	218	#C6CFDA
539	0	37	57	#002539
5395	10	30	44	#0A1E2C
540	0	47	86	#002F56
5405	79	115	138	#4F738A
541	0	59	112	#003B70
5415	93	126	149	#5D7E95
542	124	173	211	#7CADD3
5425	124	151	171	#7C97AB
543	164	199	226	#A4C7E2
5435	167	186	200	#A7BAC8
544	191	212	230	#BFD4E6
5445	184	199	211	#B8C7D3
545	199	217	230	#C7D9E6
5455	191	205	212	#BFCDD4
546	8	41	47	#08292F
5463	8	38	44	#08262C
5467	26	50	46	#1A322E
547	0	47	59	#002F3B
5473	9	92	102	#095C66
5477	63	91	87	#3F5B57
548	0	59	76	#003B4C
5483	77	133	141	#4D858D
5487	95	119	116	#5F7774
549	106	162	184	#6AA2B8
5493	126	167	172	#7EA7AC
5497	132	151	148	#849794
550	141	183	201	#8DB7C9
5503	147	182	187	#93B6BB
5507	157	174	171	#9DAEAB
551	164	197	210	#A4C5D2
5513	172	198	200	#ACC6C8
5517	178	191	187	#B2BFBB
552	187	210	219	#BBD2DB
5523	183	206	207	#B7CECF
5527	188	199	196	#BCC7C4
553	42	70	51	#2A4633
5535	23	47	40	#172F28
554	34	90	64	#225A40
5545	67	104	90	#43685A
555	44	112	79	#2C704F
5555	91	127	112	#5B7F70
556	112	160	135	#70A087
5565	126	156	144	#7E9C90
557	135	175	153	#87AF99
5575	146	171	160	#92ABA0
558	155	189	170	#9BBDAA
5585	166	188	176	#A6BCB0
559	175	201	184	#AFC9B8
5595	190	205	194	#BECDC2
560	27	60	51	#1B3C33
5605	34	54	42	#22362A
561	0	88	77	#00584D
5615	94	114	96	#5E7260
562	0	110	98	#006E62
5625	114	132	114	#728472
563	103	186	175	#67BAAF
5635	149	164	149	#95A495
564	130	199	188	#82C7BC
5645	164	177	163	#A4B1A3
565	159	212	201	#9FD4C9
5655	178	188	175	#B2BCAF
566	183	219	209	#B7DBD1
5665	188	196	185	#BCC4B9
567	22	61	52	#163D34
568	0	106	90	#006A5A
569	0	127	109	#007F6D
570	105	201	185	#69C9B9
571	148	218	206	#94DACE
572	162	222	210	#A2DED2
573	180	225	216	#B4E1D8
574	78	90	48	#4E5A30
5743	64	71	38	#404726
5747	62	67	28	#3E431C
575	105	129	58	#69813A
5753	96	102	55	#606637
5757	108	112	45	#6C702D
576	122	155	73	#7A9B49
5763	118	122	76	#767A4C
5767	140	140	72	#8C8C48
577	171	194	126	#ABC27E
5773	138	143	100	#8A8F64
5777	162	164	103	#A2A467
578	184	205	149	#B8CD95
5783	164	169	130	#A4A982
5787	186	188	137	#BABC89
579	191	207	154	#BFCF9A
5793	180	183	148	#B4B794
5797	199	199	154	#C7C79A
580	197	212	163	#C5D4A3
5803	196	198	166	#C4C6A6
5807	209	208	169	#D1D0A9
581	100	92	32	#645C20
5815	86	79	35	#564F23
582	145	140	16	#918C10
5825	139	128	58	#8B803A
583	185	190	16	#B9BE10
5835	161	152	86	#A19856
584	213	214	84	#D5D654
5845	177	169	110	#B1A96E
585	222	221	110	#DEDD6E
5855	193	186	133	#C1BA85
586	227	225	123	#E3E17B
5865	204	198	147	#CCC693
587	229	227	140	#E5E38C
5875	213	205	158	#D5CD9E
600	242	234	154	#F2EA9A
601	242	232	142	#F2E88E
602	242	231	122	#F2E77A
603	239	224	72	#EFE048
604	237	218	34	#EDDA22
605	226	204	0	#E2CC00
606	209	180	0	#D1B400
607	237	228	153	#EDE499
608	234	224	133	#EAE085
609	233	220	117	#E9DC75
610	226	211	84	#E2D354
611	216	199	34	#D8C722
612	199	176	0	#C7B000
613	181	154	0	#B59A00
614	221	212	152	#DDD498
615	215	205	140	#D7CD8C
616	210	199	128	#D2C780
617	193	180	95	#C1B45F
618	173	157	59	#AD9D3B
619	160	144	40	#A09028
620	140	122	22	#8C7A16
621	208	224	215	#D0E0D7
622	184	204	194	#B8CCC2
623	154	184	172	#9AB8AC
624	120	157	144	#789D90
625	79	126	112	#4F7E70
626	37	91	77	#255B4D
627	18	49	42	#12312A
628	184	220	225	#B8DCE1
629	153	209	220	#99D1DC
630	118	195	212	#76C3D4
631	58	176	200	#3AB0C8
632	0	145	178	#0091B2
633	0	113	151	#007197
634	0	92	130	#005C82
635	163	217	231	#A3D9E7
636	137	210	230	#89D2E6
637	77	193	223	#4DC1DF
638	0	172	215	#00ACD7
639	0	147	201	#0093C9
640	0	128	187	#0080BB
641	0	101	160	#0065A0
642	212	220	229	#D4DCE5
643	199	212	226	#C7D4E2
644	156	182	210	#9CB6D2
645	125	160	195	#7DA0C3
646	93	137	179	#5D89B3
647	38	95	146	#265F92
648	0	44	92	#002C5C
649	220	225	233	#DCE1E9
650	207	217	229	#CFD9E5
651	168	187	213	#A8BBD5
652	126	154	191	#7E9ABF
653	52	96	148	#346094
654	0	57	111	#00396F
655	0	36	83	#002453
656	222	227	235	#DEE3EB
657	202	215	235	#CAD7EB
658	178	200	232	#B2C8E8
659	123	163	220	#7BA3DC
660	64	124	201	#407CC9
661	0	52	148	#003494
662	0	27	112	#001B70
663	230	225	229	#E6E1E5
664	225	218	225	#E1DAE1
665	200	187	207	#C8BBCF
666	163	145	177	#A391B1
667	125	104	144	#7D6890
668	99	75	119	#634B77
669	63	42	85	#3F2A55
670	237	210	225	#EDD2E1
671	233	187	215	#E9BBD7
672	227	159	200	#E39FC8
673	223	132	186	#DF84BA
674	205	85	153	#CD5599
675	180	35	113	#B42371
676	155	0	78	#9B004E
677	232	205	219	#E8CDDB
678	231	199	215	#E7C7D7
679	224	189	210	#E0BDD2
680	205	148	179	#CD94B3
681	180	106	148	#B46A94
682	157	71	119	#9D4777
683	127	39	84	#7F2754
684	229	197	211	#E5C5D3
685	222	181	200	#DEB5C8
686	211	159	183	#D39FB7
687	193	132	163	#C184A3
688	171	99	136	#AB6388
689	140	59	102	#8C3B66
690	100	34	63	#64223F
691	236	204	206	#ECCCCE
692	230	190	194	#E6BEC2
693	219	162	170	#DBA2AA
694	199	132	143	#C7848F
695	184	107	120	#B86B78
696	155	71	85	#9B4755
697	140	59	68	#8C3B44
698	245	211	214	#F5D3D6
699	247	194	202	#F7C2CA
700	247	172	184	#F7ACB8
701	234	133	151	#EA8597
702	215	92	113	#D75C71
703	189	58	73	#BD3A49
704	162	41	46	#A2292E
705	248	218	223	#F8DADF
706	248	205	214	#F8CDD6
707	251	181	195	#FBB5C3
708	252	145	162	#FC91A2
709	244	97	119	#F46177
710	231	61	80	#E73D50
711	209	42	46	#D12A2E
712	255	201	153	#FFC999
713	255	190	132	#FFBE84
714	255	169	96	#FFA960
715	249	141	41	#F98D29
716	237	119	0	#ED7700
717	215	94	0	#D75E00
718	193	77	0	#C14D00
719	238	199	161	#EEC7A1
720	233	183	137	#E9B789
721	223	163	108	#DFA36C
722	203	130	65	#CB8241
723	180	106	31	#B46A1F
724	149	78	14	#954E0E
725	127	64	20	#7F4014
726	226	193	157	#E2C19D
727	220	179	140	#DCB38C
728	207	160	117	#CFA075
729	183	129	79	#B7814F
730	160	102	44	#A0662C
731	121	66	15	#79420F
732	100	52	15	#64340F
7401	248	224	164	#F8E0A4
7402	238	215	151	#EED797
7403	241	210	130	#F1D282
7404	247	217	61	#F7D93D
7405	243	205	0	#F3CD00
7406	244	195	0	#F4C300
7407	206	159	81	#CE9F51
7408	249	190	0	#F9BE00
7409	246	178	33	#F6B221
7410	255	174	117	#FFAE75
7411	235	165	93	#EBA55D
7412	214	130	48	#D68230
7413	225	132	49	#E18431
7414	196	108	19	#C46C13
7415	234	184	166	#EAB8A6
7416	235	104	81	#EB6851
7417	232	74	55	#E84A37
7418	209	84	88	#D15458
7419	178	75	88	#B24B58
7420	160	32	64	#A02040
7421	106	26	49	#6A1A31
7422	246	205	211	#F6CDD3
7423	228	98	133	#E46285
7424	231	69	130	#E74582
7425	186	34	83	#BA2253
7426	168	15	61	#A80F3D
7427	157	22	46	#9D162E
7428	109	42	60	#6D2A3C
7429	229	186	201	#E5BAC9
7430	224	168	190	#E0A8BE
7431	206	126	156	#CE7E9C
7432	187	90	127	#BB5A7F
7433	173	56	99	#AD3863
7434	159	48	88	#9F3058
7435	138	36	78	#8A244E
7436	242	218	233	#F2DAE9
7437	207	172	206	#CFACCE
7438	216	157	215	#D89DD7
7439	182	135	184	#B687B8
7440	167	118	165	#A776A5
7441	162	92	191	#A25CBF
7442	154	60	187	#9A3CBB
7443	222	218	232	#DEDAE8
7444	183	184	220	#B7B8DC
7445	168	161	193	#A8A1C1
7446	140	133	201	#8C85C9
7447	96	71	117	#604775
7448	76	55	75	#4C374B
7449	67	38	58	#43263A
7450	190	195	217	#BEC3D9
7451	137	169	226	#89A9E2
7452	129	147	220	#8193DC
7453	124	164	221	#7CA4DD
7454	97	141	180	#618DB4
7455	58	92	172	#3A5CAC
7456	96	109	178	#606DB2
7457	187	219	229	#BBDBE5
7458	113	177	200	#71B1C8
7459	65	150	180	#4196B4
7460	0	131	193	#0083C1
7461	0	124	186	#007CBA
7462	0	83	138	#00538A
7463	0	42	72	#002A48
7464	161	207	202	#A1CFCA
7465	62	191	172	#3EBFAC
7466	0	173	187	#00ADBB
7467	0	160	174	#00A0AE
7468	0	114	152	#007298
7469	0	93	133	#005D85
7470	0	87	111	#00576F
7471	125	219	211	#7DDBD3
7472	90	182	178	#5AB6B2
7473	30	152	138	#1E988A
7474	0	116	128	#007480
7475	70	121	122	#46797A
7476	7	80	86	#075056
7477	38	75	89	#264B59
7478	151	226	190	#97E2BE
7479	5	206	123	#05CE7B
7480	0	188	111	#00BC6F
7481	0	180	79	#00B44F
7482	0	157	78	#009D4E
7483	35	92	55	#235C37
7484	0	86	63	#00563F
7485	209	221	186	#D1DDBA
7486	188	223	146	#BCDF92
7487	139	220	100	#8BDC64
7488	114	213	74	#72D54A
7489	114	168	79	#72A84F
7490	115	152	73	#739849
7491	121	132	59	#79843B
7492	194	202	127	#C2CA7F
7493	189	195	145	#BDC391
7494	156	174	135	#9CAE87
7495	144	153	61	#90993D
7496	119	135	28	#77871C
7497	123	113	86	#7B7156
7498	92	97	52	#5C6134
7499	242	228	177	#F2E4B1
7500	225	208	165	#E1D0A5
7501	218	199	157	#DAC79D
7502	209	183	134	#D1B786
7503	171	151	102	#AB9766
7504	150	120	93	#96785D
7505	131	96	63	#83603F
7506	243	218	177	#F3DAB1
7507	254	209	152	#FED198
7508	226	183	125	#E2B77D
7509	216	164	96	#D8A460
7510	200	137	60	#C8893C
7511	186	119	38	#BA7726
7512	168	99	24	#A86318
7513	227	182	164	#E3B6A4
7514	215	162	132	#D7A284
7515	199	139	102	#C78B66
7516	156	84	42	#9C542A
7517	137	66	28	#89421C
7518	111	78	70	#6F4E46
7519	95	74	59	#5F4A3B
7520	237	190	175	#EDBEAF
7521	196	154	129	#C49A81
7522	186	105	84	#BA6954
7523	175	92	86	#AF5C56
7524	168	81	71	#A85147
7525	159	104	79	#9F684F
7526	141	58	24	#8D3A18
7527	215	209	196	#D7D1C4
7528	199	185	171	#C7B9AB
7529	183	169	152	#B7A998
7530	164	147	130	#A49382
7531	124	103	85	#7C6755
7532	101	80	60	#65503C
7533	72	54	39	#483627
7534	211	204	188	#D3CCBC
7535	184	176	155	#B8B09B
7536	168	159	135	#A89F87
7537	169	171	160	#A9ABA0
7538	147	153	143	#93998F
7539	143	142	136	#8F8E88
7540	75	78	83	#4B4E53
7541	218	223	225	#DADFE1
7542	165	187	194	#A5BBC2
7543	152	163	173	#98A3AD
7544	118	133	145	#768591
7545	66	83	99	#425363
7546	38	54	69	#263645
7547	20	29	40	#141D28
7548	255	198	0	#FFC600
7549	255	182	0	#FFB600
7550	212	144	0	#D49000
7551	181	127	0	#B57F00
7552	117	83	28	#75531C
7553	92	69	32	#5C4520
7554	76	61	41	#4C3D29
7555	211	158	10	#D39E0A
7556	184	139	28	#B88B1C
7557	162	124	33	#A27C21
7558	152	112	35	#987023
7559	145	105	40	#916928
7560	127	98	44	#7F622C
7561	109	93	52	#6D5D34
7562	191	154	94	#BF9A5E
7563	217	154	41	#D99A29
7564	222	138	0	#DE8A00
7565	207	122	33	#CF7A21
7566	177	100	50	#B16432
7567	139	83	46	#8B532E
7568	121	80	52	#795034
7569	219	136	35	#DB8823
7570	215	131	42	#D7832A
7571	202	124	48	#CA7C30
7572	186	113	49	#BA7131
7573	170	101	41	#AA6529
7574	162	105	54	#A26936
7575	133	92	49	#855C31
7576	225	133	78	#E1854E
7577	229	125	60	#E57D3C
7578	224	106	45	#E06A2D
7579	225	88	41	#E15829
7580	195	80	47	#C3502F
7581	137	72	51	#894833
7582	105	70	52	#694634
7583	201	96	44	#C9602C
7584	192	86	38	#C05626
7585	181	90	55	#B55A37
7586	163	81	47	#A3512F
7587	150	74	44	#964A2C
7588	127	75	53	#7F4B35
7589	95	69	54	#5F4536
7590	215	180	157	#D7B49D
7591	197	124	89	#C57C59
7592	182	83	50	#B65332
7593	162	64	42	#A2402A
7594	127	56	43	#7F382B
7595	110	60	46	#6E3C2E
7596	94	60	49	#5E3C31
7597	215	63	34	#D73F22
7598	194	70	40	#C24628
7599	183	60	36	#B73C24
7600	144	62	42	#903E2A
7601	133	65	42	#85412A
7602	125	73	48	#7D4930
7603	105	65	47	#69412F
7604	231	212	210	#E7D4D2
7605	229	185	179	#E5B9B3
7606	220	144	137	#DC9089
7607	200	107	96	#C86B60
7608	169	71	60	#A9473C
7609	135	57	52	#873934
7610	107	50	48	#6B3230
7611	225	187	175	#E1BBAF
7612	205	153	141	#CD998D
7613	191	136	126	#BF887E
7614	166	126	115	#A67E73
7615	137	103	96	#896760
7616	109	75	75	#6D4B4B
7617	90	60	60	#5A3C3C
7618	204	108	78	#CC6C4E
7619	199	74	55	#C74A37
7620	189	46	42	#BD2E2A
7621	178	30	39	#B21E27
7622	151	37	43	#97252B
7623	143	40	41	#8F2829
7624	133	44	43	#852C2B
7625	233	78	60	#E94E3C
7626	203	53	36	#CB3524
7627	171	43	40	#AB2B28
7628	162	41	41	#A22929
7629	112	50	49	#703231
7630	101	49	47	#65312F
7631	89	45	43	#592D2B
7632	216	201	202	#D8C9CA
7633	200	163	166	#C8A3A6
7634	198	101	131	#C66583
7635	205	49	97	#CD3161
7636	196	26	73	#C41A49
7637	150	44	69	#962C45
7638	131	43	64	#832B40
7639	149	108	114	#956C72
7640	151	62	83	#973E53
7641	147	42	71	#932A47
7642	117	45	73	#752D49
7643	105	44	67	#692C43
7644	90	44	62	#5A2C3E
7645	82	42	56	#522A38
7646	169	108	134	#A96C86
7647	173	59	114	#AD3B72
7648	158	27	100	#9E1B64
7649	142	25	95	#8E195F
7650	118	32	86	#762056
7651	109	41	90	#6D295A
7652	97	37	80	#612550
7653	151	134	147	#978693
7654	166	118	154	#A6769A
7655	165	90	149	#A55A95
7656	147	57	127	#93397F
7657	112	43	98	#702B62
7658	109	51	94	#6D335E
7659	95	53	82	#5F3552
7660	155	143	162	#9B8FA2
7661	144	108	149	#906C95
7662	125	64	129	#7D4081
7663	109	48	117	#6D3075
7664	104	49	119	#683177
7665	98	54	110	#62366E
7666	94	77	98	#5E4D62
7667	111	123	160	#6F7BA0
7668	105	109	159	#696D9F
7669	99	93	155	#635D9B
7670	88	80	148	#585094
7671	84	68	135	#544487
7672	78	64	132	#4E4084
7673	84	83	134	#545386
7674	138	138	179	#8A8AB3
7675	126	126	170	#7E7EAA
7676	119	100	159	#77649F
7677	114	80	144	#725090
7678	106	71	141	#6A478D
7679	88	60	128	#583C80
7680	84	49	119	#543177
7681	149	167	203	#95A7CB
7682	105	134	183	#6986B7
7683	68	107	168	#446BA8
7684	54	93	157	#365D9D
7685	46	85	150	#2E5596
7686	29	78	143	#1D4E8F
7687	29	65	137	#1D4189
7688	68	151	203	#4497CB
7689	40	141	192	#288DC0
7690	0	117	168	#0075A8
7691	0	96	151	#006097
7692	0	84	134	#005486
7693	0	72	118	#004876
7694	0	65	106	#00416A
7695	124	165	186	#7CA5BA
7696	97	153	174	#6199AE
7697	78	134	159	#4E869F
7698	65	115	140	#41738C
7699	53	100	125	#35647D
7700	28	90	124	#1C5A7C
7701	0	86	119	#005677
7702	69	167	197	#45A7C5
7703	0	154	190	#009ABE
7704	0	131	172	#0083AC
7705	0	110	150	#006E96
7706	0	105	142	#00698E
7707	0	95	127	#005F7F
7708	0	84	111	#00546F
7709	99	176	187	#63B0BB
7710	0	165	181	#00A5B5
7711	0	149	168	#0095A8
7712	0	130	154	#00829A
7713	0	122	137	#007A89
7714	0	116	127	#00747F
7715	0	96	103	#006067
7716	0	148	143	#00948F
7717	0	130	125	#00827D
7718	0	116	115	#007473
7719	0	107	103	#006B67
7720	0	97	91	#00615B
7721	0	92	92	#005C5C
7722	0	79	80	#004F50
7723	78	165	133	#4EA585
7724	0	148	109	#00946D
7725	0	133	85	#008555
7726	0	122	75	#007A4B
7727	0	109	69	#006D45
7728	0	102	69	#006645
7729	0	87	68	#005744
7730	75	148	97	#4B9461
7731	32	134	72	#208648
7732	0	120	62	#00783E
7733	0	110	66	#006E42
7734	40	96	64	#286040
7735	55	86	60	#37563C
7736	56	84	65	#385441
7737	108	164	56	#6CA438
7738	70	160	64	#46A040
7739	46	153	65	#2E9941
7740	54	143	63	#368F3F
7741	65	135	62	#41873E
7742	72	118	58	#48763A
7743	65	104	59	#41683B
7744	186	187	19	#BABB13
7745	171	172	33	#ABAC21
7746	155	154	48	#9B9A30
7747	138	140	48	#8A8C30
7748	126	127	52	#7E7F34
7749	115	115	53	#737335
7750	102	101	52	#666534
7751	203	180	74	#CBB44A
7752	209	174	30	#D1AE1E
7753	195	160	28	#C3A01C
7754	162	133	39	#A28527
7755	139	117	47	#8B752F
7756	116	102	53	#746635
7757	105	93	49	#695D31
7758	214	194	0	#D6C200
7759	198	178	0	#C6B200
7760	147	131	43	#93832B
7761	117	112	52	#757034
7762	94	99	56	#5E6338
7763	90	91	58	#5A5B3A
7764	84	83	51	#545333
7765	187	178	30	#BBB21E
7766	181	168	27	#B5A81B
7767	171	156	44	#AB9C2C
7768	142	126	51	#8E7E33
7769	114	96	50	#726032
7770	100	89	55	#645937
7771	79	73	50	#4F4932
Black 2	51	46	31	#332E1F
Black 3	33	38	32	#212620
Black 4	49	37	28	#31251C
Black 5	63	42	46	#3F2A2E
Black 6	16	24	31	#10181F
Black 7	61	56	52	#3D3834
Black	46	41	37	#2E2925
Blue 072	5	13	158	#050D9E
Cool Gray 1	218	216	214	#DAD8D6
Cool Gray 10	100	100	105	#646469
Cool Gray 11	85	85	89	#555559
Cool Gray 2	210	207	205	#D2CFCD
Cool Gray 3	201	200	199	#C9C8C7
Cool Gray 4	188	187	186	#BCBBBA
Cool Gray 5	179	177	177	#B3B1B1
Cool Gray 6	169	168	169	#A9A8A9
Cool Gray 7	153	152	153	#999899
Cool Gray 8	138	138	141	#8A8A8D
Cool Gray 9	119	119	121	#777779
Green	0	168	135	#00A887
Orange 021	255	80	0	#FF5000
Process Blue	0	129	201	#0081C9
Purple	193	38	184	#C126B8
Red 032	246	50	62	#F6323E
Reflex Blue	0	21	136	#001588
Rhodamine Red	231	0	148	#E70094
Rubine Red	214	0	86	#D60056
Violet	67	0	152	#430098
Warm Gray 1	216	209	201	#D8D1C9
Warm Gray 10	123	109	101	#7B6D65
Warm Gray 11	112	98	88	#706258
Warm Gray 2	205	195	187	#CDC3BB
Warm Gray 3	193	183	175	#C1B7AF
Warm Gray 4	182	173	164	#B6ADA4
Warm Gray 5	174	161	152	#AEA198
Warm Gray 6	167	155	148	#A79B94
Warm Gray 7	151	139	130	#978B82
Warm Gray 8	142	130	121	#8E8279
Warm Gray 9	133	119	111	#85776F
Warm Red	255	67	55	#FF4337
Yellow	255	221	0	#FFDD00
